Datum,Symptom,Andel,Vikt
2020-04-29,Feber,1.57664067391428,Positiv
2020-04-30,Feber,2.20132442321067,Positiv
2020-05-01,Feber,2.3449560819803,Positiv
2020-05-02,Feber,1.94275824010435,Positiv
2020-05-03,Feber,1.83131929737137,Positiv
2020-05-04,Feber,2.06763861037342,Positiv
2020-05-05,Feber,2.12544991535189,Positiv
2020-05-06,Feber,1.97501916399874,Positiv
2020-05-07,Feber,2.06217778472114,Positiv
2020-05-08,Feber,1.98620283789969,Positiv
2020-05-09,Feber,1.77641602625278,Positiv
2020-05-10,Feber,1.89067320623368,Positiv
2020-05-11,Feber,1.85733254411365,Positiv
2020-05-12,Feber,1.98689614985574,Positiv
2020-05-13,Feber,2.06886137118695,Positiv
2020-05-14,Feber,2.02855461612314,Positiv
2020-05-15,Feber,1.92667169514315,Positiv
2020-05-16,Feber,1.81607098432706,Positiv
2020-05-17,Feber,1.78098131747366,Positiv
2020-05-18,Feber,1.83396900105494,Positiv
2020-05-19,Feber,1.90760706298608,Positiv
2020-05-20,Feber,1.65772107347118,Positiv
2020-05-21,Feber,1.45200620704943,Positiv
2020-05-22,Feber,1.37506326978235,Positiv
2020-05-23,Feber,1.47643767275669,Positiv
2020-05-24,Feber,1.51767013531035,Positiv
2020-05-25,Feber,1.60115761493575,Positiv
2020-05-26,Feber,1.55217433351601,Positiv
2020-05-27,Feber,1.64609723533817,Positiv
2020-05-28,Feber,1.41185365372604,Positiv
2020-05-29,Feber,1.33186140094726,Positiv
2020-05-30,Feber,1.30902499182788,Positiv
2020-05-31,Feber,1.18367540708623,Positiv
2020-06-01,Feber,1.19013194941178,Positiv
2020-06-02,Feber,1.18906976387376,Positiv
2020-06-03,Feber,1.11947893344189,Positiv
2020-06-04,Feber,1.22473783442666,Positiv
2020-06-05,Feber,1.20647328638801,Positiv
2020-06-06,Feber,1.16731517509728,Positiv
2020-06-07,Feber,1.04715384860965,Positiv
2020-06-08,Feber,1.16017013712544,Positiv
2020-06-09,Feber,1.14136211266454,Positiv
2020-06-10,Feber,1.12904319522615,Positiv
2020-06-11,Feber,1.06278889301258,Positiv
2020-06-12,Feber,1.07272220674283,Positiv
2020-06-13,Feber,0.969132002462404,Positiv
2020-06-14,Feber,0.902332735196104,Positiv
2020-06-15,Feber,0.93042472318625,Positiv
2020-06-16,Feber,1.02040816326531,Positiv
2020-06-17,Feber,1.01362492406491,Positiv
2020-06-18,Feber,0.956501528614593,Positiv
2020-06-19,Feber,0.853011756639577,Positiv
2020-06-20,Feber,0.811054913294798,Positiv
2020-06-21,Feber,0.787129738313885,Positiv
2020-06-22,Feber,0.852077269118814,Positiv
2020-06-23,Feber,0.814201348848586,Positiv
2020-06-24,Feber,0.745395293566915,Positiv
2020-06-25,Feber,0.65973940293584,Positiv
2020-06-26,Feber,0.582061247864211,Positiv
2020-06-27,Feber,0.642292490118577,Positiv
2020-06-28,Feber,0.696667636786962,Positiv
2020-06-29,Feber,0.702550603612599,Positiv
2020-06-30,Feber,0.761620173824317,Positiv
2020-07-01,Feber,0.846533463948395,Positiv
2020-07-02,Feber,0.790189720079019,Positiv
2020-07-03,Feber,0.738819845386046,Positiv
2020-07-04,Feber,0.834125023750713,Positiv
2020-07-05,Feber,1.10569860047939,Positiv
2020-07-06,Feber,0.798024290901049,Positiv
2020-07-07,Feber,0.781687250475729,Positiv
2020-07-08,Feber,0.759871032549699,Positiv
2020-07-09,Feber,0.784816519999223,Positiv
2020-07-10,Feber,0.770455394170483,Positiv
2020-07-11,Feber,0.732528212235201,Positiv
2020-07-12,Feber,0.68036467546605,Positiv
2020-07-13,Feber,0.726349004743099,Positiv
2020-07-14,Feber,0.757739770513098,Positiv
2020-07-15,Feber,0.705048224506367,Positiv
2020-07-16,Feber,0.674052050665907,Positiv
2020-07-17,Feber,0.601953190772857,Positiv
2020-07-18,Feber,0.581163586010113,Positiv
2020-07-19,Feber,0.639481938682586,Positiv
2020-07-20,Feber,0.704325990649817,Positiv
2020-07-21,Feber,0.497141436738752,Positiv
2020-07-22,Feber,0.581904642723063,Positiv
2020-07-23,Feber,0.528664171371778,Positiv
2020-07-24,Feber,0.616460120749921,Positiv
2020-07-25,Feber,0.559828965638844,Positiv
2020-07-26,Feber,0.571561142278652,Positiv
2020-07-27,Feber,0.598455598455599,Positiv
2020-07-28,Feber,0.689316658841607,Positiv
2020-07-29,Feber,0.635834425278715,Positiv
2020-07-30,Feber,0.63742766392551,Positiv
2020-07-31,Feber,0.616444565315928,Positiv
2020-08-01,Feber,0.541617819460727,Positiv
2020-08-02,Feber,0.539966362751173,Positiv
2020-08-03,Feber,0.537304267731041,Positiv
2020-08-04,Feber,0.540118290369378,Positiv
2020-08-05,Feber,0.526781862355532,Positiv
2020-08-06,Feber,0.625499372217783,Positiv
2020-08-07,Feber,0.510664576504679,Positiv
2020-08-08,Feber,0.462402556529318,Positiv
2020-08-09,Feber,0.435187340004654,Positiv
2020-08-10,Feber,0.446778130901386,Positiv
2020-08-11,Feber,0.515403810723198,Positiv
2020-08-12,Feber,0.508779402716645,Positiv
2020-08-13,Feber,0.557405701598999,Positiv
2020-08-14,Feber,0.596474930940915,Positiv
2020-08-15,Feber,0.49585104229913,Positiv
2020-08-16,Feber,0.510179525436781,Positiv
2020-08-17,Feber,0.594574507617986,Positiv
2020-08-18,Feber,0.677484306526116,Positiv
2020-08-19,Feber,0.624314108035605,Positiv
2020-08-20,Feber,0.658771101261837,Positiv
2020-08-21,Feber,0.618598519419937,Positiv
2020-08-22,Feber,0.669885487499684,Positiv
2020-08-23,Feber,0.686264966416821,Positiv
2020-08-24,Feber,0.801179651019907,Positiv
2020-08-25,Feber,0.897030001507614,Positiv
2020-08-26,Feber,1.07480761952819,Positiv
2020-08-27,Feber,1.0542976029408,Positiv
2020-08-28,Feber,1.02223627357993,Positiv
2020-08-29,Feber,1.0353501919767,Positiv
2020-08-30,Feber,0.982282907763121,Positiv
2020-08-31,Feber,1.06476925794161,Positiv
2020-09-01,Feber,1.26060289703771,Positiv
2020-09-02,Feber,1.4112990910277,Positiv
2020-09-03,Feber,1.36205108869828,Positiv
2020-09-04,Feber,1.20156506373848,Positiv
2020-09-05,Feber,1.15776875845561,Positiv
2020-09-06,Feber,1.1264111780489,Positiv
2020-09-07,Feber,1.25770215787205,Positiv
2020-09-08,Feber,1.39874315832151,Positiv
2020-09-09,Feber,1.3939081053175,Positiv
2020-09-10,Feber,1.24594145131061,Positiv
2020-09-11,Feber,1.23213405618531,Positiv
2020-09-12,Feber,1.07383645063071,Positiv
2020-09-13,Feber,1.10792389273402,Positiv
2020-09-14,Feber,1.24284502861989,Positiv
2020-09-15,Feber,1.24545086938941,Positiv
2020-09-16,Feber,1.15157345059777,Positiv
2020-09-17,Feber,0.992603590970332,Positiv
2020-09-18,Feber,0.897041488168828,Positiv
2020-09-19,Feber,1.20922197860607,Positiv
2020-09-20,Feber,0.813940784442259,Positiv
2020-09-21,Feber,0.941728804197736,Positiv
2020-09-22,Feber,1.03601245419227,Positiv
2020-09-23,Feber,1.04910839849243,Positiv
2020-09-24,Feber,1.06177335761311,Positiv
2020-09-25,Feber,0.916215281779417,Positiv
2020-09-26,Feber,0.838610797836963,Positiv
2020-09-27,Feber,0.946662943311924,Positiv
2020-09-28,Feber,1.03087038894461,Positiv
2020-09-29,Feber,0.962406863851885,Positiv
2020-09-30,Feber,0.981376797038653,Positiv
2020-10-01,Feber,0.82698833661277,Positiv
2020-10-02,Feber,0.88603549952067,Positiv
2020-10-03,Feber,0.834504567814476,Positiv
2020-10-04,Feber,0.868982089468831,Positiv
2020-10-05,Feber,0.998896403407001,Positiv
2020-10-06,Feber,1.22091503267974,Positiv
2020-10-07,Feber,1.08031038359244,Positiv
2020-10-08,Feber,0.881844380403458,Positiv
2020-10-09,Feber,0.821983560328793,Positiv
2020-10-10,Feber,0.763611219673511,Positiv
2020-10-11,Feber,0.855288487981959,Positiv
2020-10-12,Feber,0.82457337883959,Positiv
2020-10-13,Feber,0.868630280394986,Positiv
2020-10-14,Feber,0.859533396156372,Positiv
2020-10-15,Feber,0.936073723073345,Positiv
2020-10-16,Feber,0.912425082744431,Positiv
2020-10-17,Feber,0.766202938613624,Positiv
2020-10-18,Feber,0.873451147674182,Positiv
2020-10-19,Feber,0.898772829406003,Positiv
2020-10-20,Feber,1.04193725286461,Positiv
2020-10-21,Feber,1.1424789202567,Positiv
2020-10-22,Feber,1.09540730449651,Positiv
2020-10-23,Feber,0.869658578484003,Positiv
2020-10-24,Feber,0.862092785499157,Positiv
2020-10-25,Feber,0.913553313335151,Positiv
2020-10-26,Feber,0.906202514159414,Positiv
2020-10-27,Feber,1.03788271925272,Positiv
2020-10-28,Feber,1.05946778942734,Positiv
2020-10-29,Feber,1.04923325262308,Positiv
2020-10-30,Feber,0.98537555019168,Positiv
2020-10-31,Feber,1.02226778290335,Positiv
2020-11-01,Feber,1.01285547331515,Positiv
2020-11-02,Feber,1.43420674521278,Positiv
2020-11-03,Feber,1.43142210988426,Positiv
2020-11-04,Feber,1.10593555065239,Positiv
2020-11-05,Feber,0.691929293475323,Positiv
2020-11-06,Feber,0.672879304034461,Positiv
2020-11-07,Feber,0.589987076473563,Positiv
2020-11-08,Feber,0.670543390556746,Positiv
2020-11-09,Feber,0.696156242381559,Positiv
2020-11-10,Feber,0.621168556393425,Positiv
2020-11-11,Feber,0.617267090923989,Positiv
2020-11-12,Feber,0.628948016079193,Positiv
2020-11-13,Feber,0.557324840764331,Positiv
2020-11-14,Feber,0.524643679501006,Positiv
2020-11-15,Feber,0.637715315565106,Positiv
2020-11-16,Feber,0.668615272195835,Positiv
2020-11-17,Feber,0.868793670745684,Positiv
2020-11-18,Feber,1.4440009391876,Positiv
2020-11-19,Feber,1.32097242669001,Positiv
2020-11-20,Feber,1.24094371168493,Positiv
2020-11-21,Feber,1.21034575800794,Positiv
2020-11-22,Feber,1.10607026358217,Positiv
2020-11-23,Feber,1.22758365686818,Positiv
2020-11-24,Feber,1.44424334207513,Positiv
2020-11-25,Feber,1.4627807685168,Positiv
2020-11-26,Feber,1.24803826320903,Positiv
2020-11-27,Feber,1.10105403393284,Positiv
2020-11-28,Feber,0.988865529860625,Positiv
2020-11-29,Feber,0.983458306643054,Positiv
2020-11-30,Feber,1.13108236743379,Positiv
2020-12-01,Feber,1.20161986324105,Positiv
2020-12-02,Feber,1.20477744601069,Positiv
2020-12-03,Feber,1.11633785017201,Positiv
2020-12-04,Feber,1.23601687144691,Positiv
2020-12-05,Feber,1.19244175380664,Positiv
2020-12-06,Feber,1.1867402517765,Positiv
2020-12-07,Feber,1.20121165697573,Positiv
2020-12-08,Feber,1.29989079508226,Positiv
2020-12-09,Feber,1.31385289155329,Positiv
2020-12-10,Feber,1.28426505503993,Positiv
2020-12-11,Feber,1.07056862381923,Positiv
2020-12-12,Feber,1.02664754283989,Positiv
2020-12-13,Feber,1.06390949276991,Positiv
2020-12-14,Feber,1.09929331144264,Positiv
2020-12-15,Feber,1.12167852475679,Positiv
2020-12-16,Feber,1.22946238962781,Positiv
2020-12-17,Feber,1.16124751161248,Positiv
2020-12-18,Feber,1.1268750461834,Positiv
2020-12-19,Feber,0.877160100461071,Positiv
2020-12-20,Feber,0.958878849345381,Positiv
2020-12-21,Feber,0.948237394020527,Positiv
2020-12-22,Feber,1.10134454365424,Positiv
2020-12-23,Feber,1.02071450015011,Positiv
2020-12-24,Feber,0.829465360151281,Positiv
2020-12-25,Feber,0.787982299510908,Positiv
2020-12-26,Feber,0.859556020629345,Positiv
2020-12-27,Feber,0.836572274662225,Positiv
2020-12-28,Feber,0.903954802259887,Positiv
2020-12-29,Feber,0.973842146982222,Positiv
2020-12-30,Feber,0.93840968285583,Positiv
2020-12-31,Feber,0.785164136693337,Positiv
2021-01-01,Feber,0.797141286421111,Positiv
2021-01-02,Feber,0.779586248859142,Positiv
2021-01-03,Feber,0.756520757273514,Positiv
2021-01-04,Feber,0.747169811320755,Positiv
2021-01-05,Feber,0.800243883850316,Positiv
2021-01-06,Feber,0.790378006872852,Positiv
2021-01-07,Feber,0.785147940437053,Positiv
2021-01-08,Feber,0.812214455855363,Positiv
2021-01-09,Feber,0.74015436374431,Positiv
2021-01-10,Feber,0.664677669096265,Positiv
2021-01-11,Feber,0.834063297406406,Positiv
2021-01-12,Feber,0.77507363199504,Positiv
2021-01-13,Feber,0.829550790421036,Positiv
2021-01-14,Feber,0.731773772916586,Positiv
2021-01-15,Feber,0.624113475177305,Positiv
2021-01-16,Feber,0.608552631578947,Positiv
2021-01-17,Feber,0.610428481411468,Positiv
2021-01-18,Feber,0.657251281248778,Positiv
2021-01-19,Feber,0.645337922403004,Positiv
2021-01-20,Feber,0.77543915176452,Positiv
2021-01-21,Feber,0.736655663795186,Positiv
2021-01-22,Feber,0.731866873824516,Positiv
2021-01-23,Feber,0.708862883268319,Positiv
2021-01-24,Feber,0.723768394113884,Positiv
2021-01-25,Feber,0.765721087085896,Positiv
2021-01-26,Feber,0.704225352112676,Positiv
2021-01-27,Feber,0.666531192846982,Positiv
2021-01-28,Feber,0.698375965949006,Positiv
2021-01-29,Feber,0.740945099121113,Positiv
2021-01-30,Feber,0.652897499359904,Positiv
2021-01-31,Feber,0.610490468873292,Positiv
2021-02-01,Feber,0.649858100604615,Positiv
2021-02-02,Feber,0.68905760026407,Positiv
2021-02-03,Feber,0.592926635767673,Positiv
2021-02-04,Feber,0.621843829556362,Positiv
2021-02-05,Feber,0.504116955133591,Positiv
2021-02-06,Feber,0.503997219325686,Positiv
2021-02-07,Feber,0.516895211243539,Positiv
2021-02-08,Feber,0.569788545139915,Positiv
2021-02-09,Feber,0.653257692968884,Positiv
2021-02-10,Feber,0.653908191289943,Positiv
2021-02-11,Feber,0.665054413542926,Positiv
2021-02-12,Feber,0.584795321637427,Positiv
2021-02-13,Feber,0.620789856029587,Positiv
2021-02-14,Feber,0.573680753229691,Positiv
2021-02-15,Feber,0.716282320055905,Positiv
2021-02-16,Feber,0.810810810810811,Positiv
2021-02-17,Feber,0.760607043725893,Positiv
2021-02-18,Feber,0.902177154786758,Positiv
2021-02-19,Feber,0.923230156297885,Positiv
2021-02-20,Feber,0.854700854700855,Positiv
2021-02-21,Feber,0.781781101291639,Positiv
2021-02-22,Feber,0.654094786367288,Positiv
2021-02-23,Feber,0.787611292900084,Positiv
2021-02-24,Feber,0.879674481689595,Positiv
2021-02-25,Feber,0.968001168907072,Positiv
2021-02-26,Feber,0.867063733236093,Positiv
2021-02-27,Feber,0.906709651420512,Positiv
2021-02-28,Feber,0.674210464061822,Positiv
2021-03-01,Feber,0.760145012279266,Positiv
2021-03-02,Feber,0.849925238057763,Positiv
2021-03-03,Feber,0.87044771458683,Positiv
2021-03-04,Feber,0.860974448500238,Positiv
2021-03-05,Feber,0.984557561892311,Positiv
2021-03-06,Feber,0.905306551347856,Positiv
2021-03-07,Feber,0.797883003889178,Positiv
2021-03-08,Feber,0.767397713962599,Positiv
2021-03-09,Feber,0.965528247685924,Positiv
2021-03-10,Feber,1.01252651378717,Positiv
2021-03-11,Feber,1.01971447994562,Positiv
2021-03-12,Feber,1.13135108642379,Positiv
2021-03-13,Feber,0.97624599818189,Positiv
2021-03-14,Feber,0.894915784125992,Positiv
2021-03-15,Feber,0.936695027710561,Positiv
2021-03-16,Feber,0.884102234367465,Positiv
2021-03-18,Feber,0.886210563629919,Positiv
2021-03-19,Feber,0.777084280577026,Positiv
2021-03-20,Feber,0.766536163198022,Positiv
2021-03-21,Feber,0.828273893289373,Positiv
2021-03-22,Feber,0.774509410489988,Positiv
2021-03-23,Feber,0.771072602572948,Positiv
2021-03-24,Feber,0.834143181081957,Positiv
2021-03-25,Feber,0.917846559104379,Positiv
2021-03-26,Feber,0.851458438711853,Positiv
2021-03-27,Feber,0.867015706806283,Positiv
2021-03-28,Feber,0.819263079098395,Positiv
2021-03-29,Feber,0.866508624213194,Positiv
2021-03-30,Feber,1.08605880409647,Positiv
2021-03-31,Feber,1.06575677155735,Positiv
2021-04-01,Feber,0.944213444213444,Positiv
2021-04-02,Feber,1.02577364020343,Positiv
2021-04-03,Feber,0.886995086742902,Positiv
2021-04-04,Feber,0.742605412208936,Positiv
2021-04-05,Feber,0.780159316744683,Positiv
2021-04-06,Feber,0.954761514505819,Positiv
2021-04-07,Feber,1.03956107421311,Positiv
2021-04-08,Feber,1.09355509355509,Positiv
2021-04-09,Feber,0.945466824244471,Positiv
2021-04-10,Feber,1.04517577956293,Positiv
2021-04-11,Feber,0.966043368298852,Positiv
2021-04-12,Feber,0.919842312746386,Positiv
2021-04-13,Feber,1.14462809917355,Positiv
2021-04-14,Feber,1.20295079218711,Positiv
2021-04-15,Feber,1.17287312026138,Positiv
2021-04-16,Feber,0.955845034681103,Positiv
2021-04-17,Feber,1.05723505434783,Positiv
2021-04-18,Feber,0.925126433945973,Positiv
2021-04-19,Feber,0.735353210640521,Positiv
2021-04-20,Feber,0.829678795780491,Positiv
2021-04-21,Feber,1.03529214519239,Positiv
2021-04-22,Feber,0.960034752389227,Positiv
2021-04-23,Feber,1.04058762595348,Positiv
2021-04-24,Feber,0.93411753076657,Positiv
2021-04-25,Feber,0.904512785410453,Positiv
2021-04-27,Feber,0.876640674189955,Positiv
2021-04-28,Feber,0.969743987587277,Positiv
2021-04-29,Feber,1.04238034648135,Positiv
2021-04-30,Feber,0.932579116343067,Positiv
2021-05-01,Feber,0.898066873002182,Positiv
2021-05-02,Feber,0.881382638239204,Positiv
2021-05-03,Feber,0.752641482124765,Positiv
2021-05-04,Feber,0.835122882366977,Positiv
2021-05-05,Feber,0.935873561571886,Positiv
2021-05-06,Feber,0.898103472985239,Positiv
2021-05-07,Feber,0.805192270154207,Positiv
2021-05-08,Feber,0.792006823443402,Positiv
2021-05-09,Feber,0.641050851457113,Positiv
2021-05-10,Feber,0.791913725178081,Positiv
2021-05-11,Feber,0.904166334740699,Positiv
2021-05-12,Feber,0.789850624104768,Positiv
2021-05-13,Feber,0.814689218808155,Positiv
2021-05-14,Feber,0.667911221738229,Positiv
2021-05-15,Feber,0.647730930157708,Positiv
2021-05-16,Feber,0.625572777622824,Positiv
2021-05-17,Feber,0.596777402029043,Positiv
2021-05-18,Feber,0.607523637095152,Positiv
2021-05-19,Feber,0.649377337552916,Positiv
2021-05-20,Feber,0.744356314826113,Positiv
2021-05-21,Feber,0.605012964563526,Positiv
2021-05-22,Feber,0.573428342539107,Positiv
2021-05-23,Feber,0.519114688128773,Positiv
2021-05-24,Feber,0.54980595084088,Positiv
2021-05-25,Feber,0.588569572982627,Positiv
2021-05-26,Feber,0.522457575634847,Positiv
2021-05-27,Feber,0.670272812793979,Positiv
2021-05-28,Feber,0.649539909230961,Positiv
2021-05-29,Feber,0.542777060995685,Positiv
2021-05-30,Feber,0.4613858824544,Positiv
2021-05-31,Feber,0.530915625255248,Positiv
2021-06-01,Feber,0.535773161885922,Positiv
2021-06-02,Feber,0.583996023856859,Positiv
2021-06-03,Feber,0.610896396957985,Positiv
2021-06-04,Feber,0.570668497382648,Positiv
2021-06-05,Feber,0.559758604101981,Positiv
2021-06-06,Feber,0.440849169662729,Positiv
2021-06-07,Feber,0.401421701860757,Positiv
2021-06-08,Feber,0.454086781029263,Positiv
2021-06-09,Feber,0.658895083628991,Positiv
2021-06-10,Feber,0.630135819815217,Positiv
2021-06-11,Feber,0.885151582208453,Positiv
2021-06-12,Feber,0.62879899392161,Positiv
2021-06-13,Feber,0.518301073296028,Positiv
2021-06-14,Feber,0.524922805469784,Positiv
2021-06-15,Feber,0.612112003472976,Positiv
2021-06-16,Feber,0.674057649667406,Positiv
2021-06-17,Feber,0.788453828678338,Positiv
2021-06-18,Feber,0.864250399034531,Positiv
2021-06-19,Feber,0.606911544906925,Positiv
2021-06-20,Feber,0.463509554418645,Positiv
2021-06-21,Feber,0.404101851047189,Positiv
2021-06-22,Feber,0.642229892087903,Positiv
2021-06-23,Feber,0.633161851998417,Positiv
2021-06-24,Feber,0.54206714344281,Positiv
2021-06-25,Feber,0.540698524039164,Positiv
2021-06-26,Feber,0.448329970858552,Positiv
2021-06-27,Feber,0.333567415730337,Positiv
2021-06-28,Feber,0.353183118741059,Positiv
2021-06-29,Feber,0.407025616068663,Positiv
2021-06-30,Feber,0.602169581580695,Positiv
2021-07-01,Feber,0.70264948084497,Positiv
2021-07-02,Feber,0.603749602796314,Positiv
2021-07-03,Feber,0.556308727969707,Positiv
2021-07-04,Feber,0.412960609911055,Positiv
2021-07-05,Feber,0.331241283124128,Positiv
2021-07-06,Feber,0.437890974084004,Positiv
2021-07-07,Feber,0.577284525194666,Positiv
2021-07-08,Feber,0.493770189201661,Positiv
2021-07-09,Feber,0.57358701734751,Positiv
2021-07-10,Feber,0.452551373816671,Positiv
2021-07-11,Feber,0.263340263340263,Positiv
2021-07-12,Feber,0.316249651195238,Positiv
2021-07-13,Feber,0.402772573997752,Positiv
2021-07-14,Feber,0.428086175608394,Positiv
2021-07-15,Feber,0.380835958437162,Positiv
2021-07-16,Feber,0.297787861599546,Positiv
2021-07-17,Feber,0.313479623824451,Positiv
2021-07-18,Feber,0.271942985746437,Positiv
2021-07-19,Feber,0.278901129549575,Positiv
2021-07-20,Feber,0.412556904400607,Positiv
2021-07-21,Feber,0.374675761360361,Positiv
2021-07-22,Feber,0.516227713780412,Positiv
2021-07-23,Feber,0.356678073938401,Positiv
2021-07-24,Feber,0.337658578939752,Positiv
2021-07-25,Feber,0.351326971466553,Positiv
2021-07-26,Feber,0.315665488810365,Positiv
2021-07-27,Feber,0.42521377505724,Positiv
2021-07-28,Feber,0.455805648230816,Positiv
2021-07-29,Feber,0.416068866571019,Positiv
2021-07-30,Feber,0.449789309218314,Positiv
2021-07-31,Feber,0.400463186336003,Positiv
2021-08-01,Feber,0.37485172004745,Positiv
2021-08-02,Feber,0.321969696969697,Positiv
2021-08-03,Feber,0.384172109104879,Positiv
2021-08-04,Feber,0.460829493087558,Positiv
2021-08-05,Feber,0.488962044926414,Positiv
2021-08-06,Feber,0.476580176190247,Positiv
2021-08-07,Feber,0.490553208023702,Positiv
2021-08-08,Feber,0.376083023897934,Positiv
2021-08-09,Feber,0.337919382090273,Positiv
2021-08-10,Feber,0.562567263477155,Positiv
2021-08-11,Feber,0.72884861617256,Positiv
2021-08-12,Feber,0.641405170712453,Positiv
2021-08-13,Feber,0.592777085927771,Positiv
2021-08-14,Feber,0.433540752830766,Positiv
2021-08-15,Feber,0.364891518737673,Positiv
2021-08-16,Feber,0.408838703397255,Positiv
2021-08-17,Feber,0.556131586388915,Positiv
2021-08-18,Feber,0.506690279417552,Positiv
2021-08-19,Feber,0.484539687297068,Positiv
2021-08-20,Feber,0.567478332645481,Positiv
2021-08-21,Feber,0.523726392636089,Positiv
2021-08-22,Feber,0.351127169100809,Positiv
2021-08-23,Feber,0.382101558572147,Positiv
2021-08-25,Feber,0.659949622166247,Positiv
2021-08-26,Feber,0.650857719475278,Positiv
2021-08-27,Feber,0.494946337397103,Positiv
2021-08-28,Feber,0.535382984362576,Positiv
2021-08-29,Feber,0.506041516059073,Positiv
2021-08-30,Feber,0.488823259840114,Positiv
2021-08-31,Feber,0.5723124516628,Positiv
2021-09-01,Feber,0.655167118800225,Positiv
2021-09-02,Feber,0.721719575336018,Positiv
2021-09-03,Feber,0.665307436420217,Positiv
2021-09-04,Feber,0.666481532907526,Positiv
2021-09-05,Feber,0.576308482213025,Positiv
2021-09-06,Feber,0.695669708121188,Positiv
2021-09-07,Feber,0.709331651954603,Positiv
2021-09-08,Feber,0.753027909426014,Positiv
2021-09-09,Feber,0.736471341658662,Positiv
2021-09-10,Feber,0.698300984219498,Positiv
2021-09-11,Feber,0.647374536601561,Positiv
2021-09-12,Feber,0.502297745003741,Positiv
2021-09-13,Feber,0.534419810571988,Positiv
2021-09-14,Feber,0.43399057008144,Positiv
2021-09-15,Feber,0.575594781273983,Positiv
2021-09-16,Feber,0.568335588633288,Positiv
2021-09-17,Feber,0.509808267760168,Positiv
2021-09-18,Feber,0.418434024991402,Positiv
2021-09-19,Feber,0.419009813650899,Positiv
2021-09-20,Feber,0.391028077988378,Positiv
2021-09-21,Feber,0.585243122025926,Positiv
2021-09-22,Feber,0.59847057519672,Positiv
2021-09-23,Feber,0.636873332970443,Positiv
2021-09-24,Feber,0.490587564175699,Positiv
2021-09-25,Feber,0.479119839110375,Positiv
2021-09-27,Feber,0.52737881508079,Positiv
2021-09-28,Feber,0.589655753355422,Positiv
2021-09-29,Feber,0.538116591928251,Positiv
2021-10-03,Feber,0.438371762026758,Positiv
2021-10-04,Feber,0.542280969327233,Positiv
2021-10-05,Feber,0.578913513829601,Positiv
2021-10-06,Feber,0.567425163568989,Positiv
2021-10-07,Feber,0.474961885774598,Positiv
2021-10-08,Feber,0.510173458976052,Positiv
2021-10-09,Feber,0.456093407929944,Positiv
2021-10-10,Feber,0.427650849443468,Positiv
2021-10-11,Feber,0.540038325300505,Positiv
2021-10-12,Feber,0.516492546073483,Positiv
2021-10-13,Feber,0.441395764986579,Positiv
2021-10-14,Feber,0.597994958081726,Positiv
2021-10-15,Feber,0.533218926207404,Positiv
2021-10-16,Feber,0.336679344098759,Positiv
2021-10-17,Feber,0.430879712746858,Positiv
2021-10-18,Feber,0.529856521997976,Positiv
2021-10-19,Feber,0.579990333494442,Positiv
2021-10-20,Feber,0.562167334489564,Positiv
2021-10-21,Feber,0.585042219541616,Positiv
2021-10-22,Feber,0.402389185790632,Positiv
2021-10-23,Feber,0.494233937397035,Positiv
2021-10-24,Feber,0.538284746582799,Positiv
2021-10-25,Feber,0.564694328504788,Positiv
2021-10-26,Feber,0.499634413843529,Positiv
2021-10-27,Feber,0.530551415797318,Positiv
2021-10-28,Feber,0.565284178187404,Positiv
2021-10-29,Feber,0.525017395154659,Positiv
2021-10-30,Feber,0.504502203205824,Positiv
2021-10-31,Feber,0.531433057551785,Positiv
2021-11-01,Feber,0.518324288066346,Positiv
2021-11-02,Feber,0.614024315362888,Positiv
2021-11-03,Feber,0.671927012698804,Positiv
2021-11-04,Feber,0.570047710514902,Positiv
2021-11-05,Feber,0.515825001592052,Positiv
2021-11-06,Feber,0.570884871550904,Positiv
2021-11-07,Feber,0.503701905571064,Positiv
2021-11-08,Feber,0.68570003740182,Positiv
2021-11-09,Feber,0.674970853531325,Positiv
2021-11-10,Feber,0.544761213001634,Positiv
2021-11-11,Feber,0.528771384136858,Positiv
2021-11-12,Feber,0.537260602996018,Positiv
2021-11-13,Feber,0.554740802142447,Positiv
2021-11-14,Feber,0.623918952310353,Positiv
2021-11-15,Feber,0.474868948504471,Positiv
2021-11-16,Feber,0.653312788906009,Positiv
2021-11-17,Feber,0.607445720815541,Positiv
2021-11-18,Feber,0.700621420738394,Positiv
2021-11-19,Feber,0.712990180749265,Positiv
2021-11-20,Feber,0.718189907207322,Positiv
2021-11-21,Feber,0.560690080098583,Positiv
2021-11-22,Feber,0.649752475247525,Positiv
2021-11-23,Feber,0.834560628375061,Positiv
2021-11-24,Feber,0.868501529051988,Positiv
2021-11-25,Feber,0.73414067892326,Positiv
2021-11-26,Feber,0.781097441905878,Positiv
2021-11-27,Feber,0.630361320509488,Positiv
2021-11-28,Feber,0.620962177758264,Positiv
2021-11-29,Feber,0.713347099680871,Positiv
2021-11-30,Feber,0.795228628230616,Positiv
2021-12-01,Feber,0.853336607526552,Positiv
2021-12-02,Feber,0.926905132192846,Positiv
2021-12-03,Feber,0.82405485311694,Positiv
2021-12-04,Feber,0.902891779265059,Positiv
2021-12-05,Feber,0.860841023100266,Positiv
2021-12-06,Feber,0.840029218407597,Positiv
2021-12-07,Feber,1.04641966295553,Positiv
2021-12-08,Feber,1.00305810397554,Positiv
